name	x	y
Lewisham	535546.2	171197.2
Lewisham	535499.8	171199.6
Lewisham	535343.1	171207.7
Lewisham	535342.6	171205.6
Lewisham	535336.1	171180.3
Lewisham	535319.4	171119.3
Lewisham	535274.7	171132.9
Lewisham	535273.6	171133.2
Lewisham	535272.2	171125.7
Lewisham	535271.6	171123.9
Lewisham	535238.9	171122.4
Lewisham	535231.7	171120.1
Lewisham	535230.6	171120.1
Lewisham	535220.2	171119.8
Lewisham	535209.4	171120
Lewisham	535205.7	171120
Lewisham	535189.9	171124.1
Lewisham	535138.6	171134.3
Lewisham	535112.2	171139.9
Lewisham	535112.4	171140.9
Lewisham	535115	171151
Lewisham	535111.5	171153
Lewisham	535090.3	171165
Lewisham	535030.7	171196.2
Lewisham	535007.5	171208.4
Lewisham	534988.4	171218
Lewisham	534980.6	171222
Lewisham	534879.1	171277.9
Lewisham	534874.1	171282.6
Lewisham	534874.5	171290.1
Lewisham	534868	171300.5
Lewisham	534876.6	171314.1
Lewisham	534863	171321.3
Lewisham	534839	171335.6
Lewisham	534825.7	171342.8
Lewisham	534814.3	171349.6
Lewisham	534794.9	171356.8
Lewisham	534793.9	171354.1
Lewisham	534780.3	171357.1
Lewisham	534772.7	171359.6
Lewisham	534735	171362.5
Lewisham	534735	171366.8
Lewisham	534733	171366.8
Lewisham	534667.6	171367.9
Lewisham	534661.2	171339.2
Lewisham	534656.2	171338.1
Lewisham	534652.1	171339.8
Lewisham	534637.5	171345.7
Lewisham	534637	171353.1
Lewisham	534636.8	171355.3
Lewisham	534624.1	171357.6
Lewisham	534622.8	171357.9
Lewisham	534608.1	171358.9
Lewisham	534590.8	171361.1
Lewisham	534569.4	171365.4
Lewisham	534554.8	171336.3
Lewisham	534506.7	171365.4
Lewisham	534493.4	171371.1
Lewisham	534455.4	171394.1
Lewisham	534420.2	171415.3
Lewisham	534417.4	171417
Lewisham	534422.2	171425.8
Lewisham	534423.5	171428.1
Lewisham	534400.5	171432.4
Lewisham	534371.3	171434.4
Lewisham	534369.4	171434.5
Lewisham	534362.9	171424.9
Lewisham	534359.3	171416.3
Lewisham	534357.2	171391.9
Lewisham	534332.7	171405.1
Lewisham	534306	171421.4
Lewisham	534259	171442.1
Lewisham	534256	171443.4
Lewisham	534254.1	171444.3
Lewisham	534253	171444.8
Lewisham	534250.1	171446.2
Lewisham	534247.1	171447.6
Lewisham	534244.2	171449
Lewisham	534241.2	171450.4
Lewisham	534238.1	171451.6
Lewisham	534235.1	171452.7
Lewisham	534231.9	171453.7
Lewisham	534231.5	171453.8
Lewisham	534226.6	171455
Lewisham	534221.7	171455.9
Lewisham	534216.7	171456.7
Lewisham	534211.7	171457.3
Lewisham	534209.3	171457.6
Lewisham	534204.3	171458.1
Lewisham	534199.3	171458.5
Lewisham	534194.3	171458.7
Lewisham	534184	171459.3
Lewisham	534169.7	171461.4
Lewisham	534143.5	171462.5
Lewisham	534123.2	171462.1
Lewisham	534112	171460.7
Lewisham	534083.7	171456.9
Lewisham	534064.1	171453
Lewisham	534041.7	171449.5
Lewisham	534023.9	171448.1
Lewisham	534012.8	171444.3
Lewisham	534009.6	171443.6
Lewisham	534006.3	171442.8
Lewisham	534004.3	171442.3
Lewisham	534004.5	171448.5
Lewisham	533999.8	171483.4
Lewisham	533985.6	171543.6
Lewisham	533973.3	171585.7
Lewisham	533961.4	171605.3
Lewisham	533938.8	171658
Lewisham	533927.7	171687.2
Lewisham	533921.3	171707.5
Lewisham	533916.1	171734
Lewisham	533918.1	171776.8
Lewisham	533922.5	171816.2
Lewisham	533925.1	171829.9
Lewisham	533927.2	171840.4
Lewisham	534013.4	172021
Lewisham	534061.6	172104.1
Lewisham	534068.1	172115.3
Lewisham	534071.8	172120.9
Lewisham	534077.1	172127.3
Lewisham	534083.2	172133.4
Lewisham	534088.6	172137.7
Lewisham	534093.9	172141.1
Lewisham	534105.4	172146.6
Lewisham	534115	172149.4
Lewisham	534147.6	172150.5
Lewisham	534166.6	172149.6
Lewisham	534182.3	172147.8
Lewisham	534193.9	172147.7
Lewisham	534211.1	172149.3
Lewisham	534232	172154.2
Lewisham	534246.2	172158.4
Lewisham	534260.2	172163.1
Lewisham	534285.1	172173.4
Lewisham	534291.5	172176.4
Lewisham	534326.3	172195.5
Lewisham	534355	172213.4
Lewisham	534412.7	172264.4
Lewisham	534453.8	172293
Lewisham	534483.9	172319.5
Lewisham	534522	172363.5
Lewisham	534528.8	172372.9
Lewisham	534533.4	172380.3
Lewisham	534537.7	172388.6
Lewisham	534542.6	172399.9
Lewisham	534545.6	172408.1
Lewisham	534557.1	172450.1
Lewisham	534569.4	172487.4
Lewisham	534590.8	172544.5
Lewisham	534609.6	172586.1
Lewisham	534621.6	172629.8
Lewisham	534624.8	172642.6
Lewisham	534626.6	172652.7
Lewisham	534630.7	172664.4
Lewisham	534633.8	172670.5
Lewisham	534637.5	172676.2
Lewisham	534645.6	172685.6
Lewisham	534651.5	172690.5
Lewisham	534663.5	172698.1
Lewisham	534692.9	172722.6
Lewisham	534699.3	172727.8
Lewisham	534699	172737.4
Lewisham	534692.6	172752.8
Lewisham	534681.2	172770.6
Lewisham	534680.6	172777.2
Lewisham	534678.1	172801.6
Lewisham	534674.5	172888.5
Lewisham	534669.5	172949.5
Lewisham	534648.1	173094.6
Lewisham	534632.2	173100.2
Lewisham	534604.7	173111.2
Lewisham	534579.6	173127.1
Lewisham	534607.3	173169.7
Lewisham	534629.6	173205.2
Lewisham	534633.5	173212.2
Lewisham	534637	173219.3
Lewisham	534642.4	173233.4
Lewisham	534655.9	173281.4
Lewisham	534664.4	173319.7
Lewisham	534667.7	173374
Lewisham	534659.5	173462.6
Lewisham	534660.9	173505.4
Lewisham	534665.2	173535.7
Lewisham	534674.7	173586.4
Lewisham	534682.1	173619.5
Lewisham	534689.6	173652.5
Lewisham	534699.8	173689.6
Lewisham	534711.7	173719.4
Lewisham	534733.3	173776.6
Lewisham	534748.3	173803.2
Lewisham	534756.4	173821.1
Lewisham	534765.6	173841.8
Lewisham	534782.4	173871.2
Lewisham	534812.2	173910.1
Lewisham	534839.9	173943
Lewisham	534928.2	174008.9
Lewisham	534970.1	174044.4
Lewisham	534995.5	174067.3
Lewisham	535000.1	174073.6
Lewisham	535035	174116.5
Lewisham	535071.3	174161.8
Lewisham	535143.2	174119.3
Lewisham	535221.5	174071.7
Lewisham	535270.1	174039.7
Lewisham	535299.7	174018.2
Lewisham	535317.6	173998.6
Lewisham	535322.9	173992.1
Lewisham	535326.7	173989.5
Lewisham	535329.9	173988.3
Lewisham	535338.3	173987.6
Lewisham	535348.2	173988.8
Lewisham	535352.7	173990.3
Lewisham	535360.6	173994.2
Lewisham	535387.8	174003.1
Lewisham	535532.8	174081.6
Lewisham	535602.6	174121.4
Lewisham	535641.6	174142.8
Lewisham	535660.8	174152.3
Lewisham	535686.1	174155
Lewisham	535719.7	174151.6
Lewisham	535753.3	174148
Lewisham	535810.3	174139.4
Lewisham	535840.3	174135.6
Lewisham	535865.5	174131.1
Lewisham	535909.6	174218
Lewisham	535929.8	174253.8
Lewisham	535928.3	174264.3
Lewisham	535932.8	174283.8
Lewisham	535941.2	174291.1
Lewisham	535949.9	174294.9
Lewisham	535974.2	174338.1
Lewisham	536015.3	174417.9
Lewisham	536030.1	174445.3
Lewisham	536061.6	174497.5
Lewisham	536075.3	174506
Lewisham	536111	174584.6
Lewisham	536163.1	174708.5
Lewisham	536150.7	174713.4
Lewisham	536141	174720.1
Lewisham	536131.2	174727
Lewisham	536085.4	174762.3
Lewisham	536035	174809.8
Lewisham	535951.1	174879.4
Lewisham	535925.6	174888.1
Lewisham	535843.8	174919.5
Merton	NA	NA
Merton	524726.6	166945.6
Merton	524714.9	166947.9
Merton	524695.7	166957.1
Merton	524690.9	166960.1
Merton	524683.9	166965.8
Merton	524662.6	166988.2
Merton	524655.1	166973.5
Merton	524647.4	166965.2
Merton	524639.2	166957.9
Merton	524644.5	166950
Merton	524643.9	166949
Merton	524639.7	166941.4
Merton	524638.7	166939.6
Merton	524637.9	166938.2
Merton	524637.2	166936.9
Merton	524629.6	166923.4
Merton	524625.3	166920.2
Merton	524620.8	166916.8
Merton	524612.7	166908.3
Merton	524589.9	166871.1
Merton	524578.7	166848.2
Merton	524562.1	166821
Merton	524545	166794.1
Merton	524529.6	166771.5
Merton	524518.2	166752.8
Merton	524509.1	166735.9
Merton	524497.9	166717.2
Merton	524486.3	166697.7
Merton	524472.3	166676
Merton	524463.6	166662.9
Merton	524452.4	166649.8
Merton	524444.9	166641.3
Merton	524438.4	166644.9
Merton	524422.4	166621.1
Merton	524437.7	166609.3
Merton	524449.8	166600
Merton	524422	166560.9
Merton	524415.3	166566
Merton	524414.8	166566.4
Merton	524384	166524.6
Merton	524387.5	166521.3
Merton	524395.1	166513.7
Merton	524331.8	166417.3
Merton	524283.6	166349.8
Merton	524253	166304.9
Merton	524227.6	166262.3
Merton	524209.9	166235.6
Merton	524197.3	166216.6
Merton	524171.4	166179.2
Merton	524148.9	166149
Merton	524136.3	166126.9
Merton	524120.6	166100
Merton	524112.5	166088
Merton	524104	166073
Merton	524088.1	166077.1
Merton	524078.8	166084.2
Merton	524059.4	166100.3
Merton	524032.1	166124.4
Merton	524016.8	166128.4
Merton	523993.5	166130.4
Merton	523981.5	166132.8
Merton	523972.4	166135.4
Merton	523958.5	166141
Merton	523949.6	166147.1
Merton	523932.1	166154.9
Merton	523902.2	166171.6
Merton	523831.2	166219
Merton	523648.2	166338.6
Merton	523425.3	166479.8
Merton	523343.7	166553.4
Merton	523231.6	166659
Merton	523186.4	166700.6
Merton	523116	166765.6
Merton	523001.8	166872.5
Merton	522984.8	166887
Merton	523002.4	166899.8
Merton	522981.9	166942.9
Merton	522975.3	166961.3
Merton	522968.8	166975.5
Merton	522962.2	167000
Merton	522955.8	167034.1
Merton	522948.4	167065.2
Merton	522943.6	167119.3
Merton	522941.7	167129.8
Merton	522939.4	167148.9
Merton	522926.5	167200.4
Merton	522805	167157.1
Merton	522788.5	167148.5
Merton	522781.7	167145.5
Merton	522723.9	167126
Merton	522679.1	167106.4
Merton	522658.7	167099.5
Merton	522652.1	167096.2
Merton	522643.7	167089.9
Merton	522632	167082.5
Merton	522610.8	167067.2
Merton	522584.6	167055.7
Merton	522579.6	167053.8
Merton	522578.5	167053.6
Merton	522575.7	167063.6
Merton	522572.6	167071.2
Merton	522565.3	167084
Merton	522564.4	167102.9
Merton	522559.2	167139.3
Merton	522553.3	167174
Merton	522552.5	167184.7
Merton	522550.1	167202.2
Merton	522546	167221.3
Merton	522544.2	167234.1
Merton	522546	167253.2
Merton	522545.5	167264.3
Merton	522536	167289
Merton	522523.6	167323.3
Merton	522518.6	167330.7
Merton	522511.9	167351.5
Merton	522507.6	167359.7
Merton	522502.4	167363.6
Merton	522495.6	167366.4
Merton	522491.5	167369.1
Merton	522483.1	167370.8
Merton	522483.5	167372.2
Merton	522488.4	167389.9
Merton	522492.4	167400.6
Merton	522489.6	167412.7
Merton	522483.9	167432.4
Merton	522466.5	167480.5
Merton	522456.9	167494.8
Merton	522453.8	167499.3
Merton	522453.7	167501.7
Merton	522453.6	167505.5
Merton	522428.2	167559.2
Merton	522424.3	167564.8
Merton	522418.8	167569.9
Merton	522402.8	167582.1
Merton	522386.1	167591.3
Merton	522370.3	167598.3
Merton	522350.6	167602.8
Merton	522322.9	167605.5
Merton	522298.1	167608.2
Merton	522297.8	167608.3
Merton	522283.4	167613.2
Merton	522271.3	167619.4
Merton	522260.6	167624.7
Merton	522258.9	167625
Merton	522249.7	167626.2
Merton	522224.1	167642.4
Merton	522215.9	167657.4
Merton	522209.5	167677.1
Merton	522195.1	167699.5
Merton	522186.2	167712.6
Merton	522159.5	167744.1
Merton	522156	167751.5
Merton	522152.4	167759.3
Merton	522144.7	167769
Merton	522138.7	167778.4
Merton	522130.3	167796.2
Merton	522122.2	167806
Merton	522109.8	167824.1
Merton	522100.7	167845.9
Merton	522093.3	167858.6
Merton	522086.5	167870.2
Merton	522066.7	167894.9
Merton	522054.4	167913.3
Merton	522019.5	167961.9
Merton	522019.6	167962.9
Merton	522020	167967.6
Merton	522033.5	167993.4
Merton	522043	168011.6
Merton	522050.4	168025.2
Merton	522054.6	168041.7
Merton	522062.6	168067.1
Merton	522062.7	168078.9
Merton	522062.8	168086.7
Merton	522062.9	168098.6
Merton	522064.1	168116.2
Merton	522064.7	168120
Merton	522066.9	168131.8
Merton	522071	168144.9
Merton	522071.7	168152.7
Merton	522072.6	168166.3
Merton	522069.9	168198.4
Merton	522066.3	168230.4
Merton	522062.4	168247.1
Merton	522053.8	168276.2
Merton	522052	168286.1
Merton	522052.8	168287.8
Merton	522055.5	168295.9
Merton	522060.4	168305.7
Merton	522062.5	168307.9
Merton	522063.5	168309.9
Merton	522076.8	168322.6
Merton	522077.9	168323.6
Merton	522100.7	168352.7
Merton	522103.3	168356.3
Merton	522129.4	168392.1
Merton	522143.1	168407.7
Merton	522151.2	168417.1
Merton	522156.7	168425.6
Merton	522160.6	168424.1
Merton	522160.9	168424.2
Merton	522170.9	168482
Merton	522171.8	168488.3
Merton	522172.5	168491.1
Merton	522182	168537
Merton	522184.2	168552.8
Merton	522184.8	168557.4
Merton	522191.4	168588.2
Merton	522194.7	168614.9
Merton	522192.7	168648.7
Merton	522192.1	168664.1
Merton	522192.4	168705.9
Merton	522189.7	168721.1
Merton	522182.9	168734
Merton	522180	168747.7
Merton	522177.1	168758.5
Merton	522176.9	168772.1
Merton	522171.9	168800.8
Merton	522166.6	168828.9
Merton	522163.7	168841.5
Merton	522153.7	168869.9
Merton	522152.6	168893.4
Merton	522152.1	168903.3
Merton	522150	168916.2
Merton	522149.4	168917.7
Merton	522139.9	168941
Merton	522131.1	168962.3
Merton	522127	168972.3
Merton	522128.7	168985.3
Merton	522135.4	169008
Merton	522139.5	169015.7
Merton	522138.3	169021.1
Merton	522135.9	169024.5
Merton	522129.7	169033.1
Merton	522128.6	169037.7
Merton	522127.3	169041.1
Merton	522113	169060.1
Merton	522109.1	169064.3
Merton	522105.9	169073
Merton	522105.2	169075.1
Merton	522102.6	169075.6
Merton	522089	169078.2
Merton	522078.5	169081.3
Merton	522071.1	169085.9
Merton	522049.9	169094.9
Merton	522040.5	169095.2
Merton	522032.9	169098.1
Merton	522024.9	169099.2
Merton	522019.5	169104
Merton	522014.4	169109.1
Merton	522007.3	169117.1
Merton	522003.4	169122.2
Merton	522001.4	169130.9
Merton	522000.6	169138
Merton	522000.3	169141.4
Merton	521997.1	169149.2
Merton	521995.2	169157.3
Merton	521992.9	169162.7
Merton	521988.1	169170.2
Merton	521984.7	169176.3
Merton	521984.5	169177.8
Merton	521982.1	169195
Merton	521980.4	169215.7
Merton	521979.8	169237.3
Merton	521983	169243.8
Merton	521988.4	169250.5
Merton	522000	169265.1
Merton	522000.7	169266.7
Merton	522001.1	169267.2
Merton	522001.9	169269.7
Merton	522003	169272.9
Merton	522004.2	169275.3
Merton	522005.1	169277.3
Merton	522006.8	169289.7
Merton	522007.6	169297.3
Merton	522004.9	169311.4
Merton	521985.3	169391.6
Merton	521981.5	169404.9
Merton	521924.4	169579.8
Merton	521873.8	169734.8
Merton	521862.5	169769.7
Merton	521838.1	169843.4
Merton	521827.1	169871.1
Merton	521822.2	169884.8
Merton	521821.8	169891.8
Merton	521825.5	169901.3
Merton	521825.5	169911.2
Merton	521820.7	169943.4
Merton	521811.5	169999.7
Merton	521808.2	170018.5
Merton	521802.6	170062.4
Merton	521801.5	170071.2
Merton	521798.6	170119.1
Merton	521798.8	170131.7
Merton	521803.4	170165.1
Merton	521809	170191.4
Merton	521813.2	170209.3
Merton	521814.3	170222.8
Merton	521815.5	170238
Merton	521813.7	170257
Merton	521812	170270.9
Merton	521809.6	170288
Merton	521799.1	170324
Merton	521794.3	170337.7
Merton	521791.2	170346.3
Merton	521772.1	170387.6
Merton	521762.6	170407.1
Merton	521754.5	170426.3
Merton	521747.7	170453.2
Merton	521743.2	170472.6
Merton	521739.5	170492.5
Merton	521740	170512.4
Merton	521740.4	170536.3
Merton	521737.7	170558.5
Merton	521731	170571.6
Merton	521725.8	170588.4
Merton	521719.3	170621.5
Merton	521711.5	170658.8
Merton	521696.6	170706.7
Merton	521692.9	170713
Merton	521688.6	170720.2
Merton	521687.6	170722.1
Merton	521673.6	170737.9
Merton	521654.6	170760.9
Merton	521647.8	170766.3
Merton	521632.4	170775.8
Merton	521604.4	170782.2
Merton	521579.1	170790.8
Merton	521566.9	170803
Merton	521566.3	170816.9
Merton	521566.5	170831
Merton	521567.8	170857.2
Merton	521567.8	170897
Merton	521570.1	170911
Merton	521574.6	170925
Merton	521580.9	170943.5
Merton	521587.7	170966.6
Merton	521594.5	170988.4
Merton	521598.6	171003.1
Merton	521604.4	171042.6
Merton	521607.4	171072.6
Merton	521608.4	171085.3
Merton	521605.4	171099.3
Merton	521602.6	171113
Merton	521600.6	171122.1
Merton	521595.2	171147.9
Merton	521587.8	171170.4
Merton	521568.1	171199.8
Merton	521554.6	171223.2
Merton	521547.5	171237.5
Merton	521538.2	171266.2
Merton	521531.8	171292.4
Merton	521525	171314.3
Merton	521514.2	171340.6
Merton	521501.9	171363.6
Merton	521488.7	171397.1
Merton	521479.8	171422.8
Merton	521471.6	171448.3
Merton	521469.9	171453.9
Merton	521464	171470.7
Merton	521460.8	171480.1
Merton	521461.3	171489
Merton	521461.8	171497.2
Merton	521462	171509
Merton	521466.2	171528.7
Merton	521470.6	171542.9
Merton	521480.6	171566.8
Merton	521493.5	171594.4
Merton	521501.3	171612.9
Merton	521512.9	171634.5
Merton	521520.7	171651.4
Merton	521528.8	171659.4
Merton	521536	171665.4
Merton	521548.6	171672.8
Merton	521566.7	171682.1
Merton	521574.5	171687.9
Merton	521584.5	171698.5
Merton	521595.1	171715.6
Merton	521603.8	171728.2
Merton	521621.6	171755.9
Merton	521629.6	171767.5
Merton	521638.7	171781.5
Merton	521661.5	171815.4
Merton	521672.1	171846.6
Merton	521683.8	171850.2
Merton	521692.2	171853.7
Merton	521702.1	171858.2
Merton	521727.7	171869.9
Merton	521768.1	171887
Merton	521831.1	171915.7
Merton	521868.2	171929.6
Merton	521921.8	171954.5
Merton	521994.1	171983.3
Merton	522024.3	171997.2
Merton	522089.8	172025.6
Merton	522152.8	172056.7
Merton	522178.3	172067.5
Merton	522212.3	172081.9
Merton	522244.6	172094.8
Merton	522279.4	172111.2
Merton	522316.8	172127.2
Merton	522352.7	172144.2
Merton	522386	172159
Merton	522400	172166.2
Merton	522447.6	172192.3
Merton	522489.7	172214.4
Merton	522539.3	172241.6
Merton	522598.8	172270.7
Merton	522647.8	172297.9
Merton	522704.3	172326.3
Merton	522767.4	172356.8
Merton	522904.1	172430
Merton	522969.8	172466.4
Merton	523007.9	172485.4
Merton	523030.7	172499.3
Merton	523047.9	172504.6
Merton	523059.5	172505.1
Merton	523090.3	172507.7
Merton	523115.5	172514.1
Merton	523171.4	172525.4
Merton	523204.7	172533.2
Merton	523285.8	172547.3
Merton	523331.2	172557.3
Merton	523406.6	172570.6
Merton	523433.4	172576.2
Merton	523459.5	172575.9
Merton	523482.8	172568.7
Merton	523503.2	172560
Merton	523518.5	172591.4
Merton	523590.9	172580.1
Merton	523738.1	172557.2
Merton	523786.4	172552.1
Merton	523837.2	172561.6
Merton	523844.5	172563.3
Merton	523874.9	172573.1
Merton	523898.6	172577.5
Merton	523913.7	172579.9
Merton	523918.2	172580.8
Merton	523922.8	172581.5
Merton	523927.3	172582.1
Merton	523932	172582.5
Merton	523936.6	172582.9
Merton	523941.2	172583.1
Merton	523945.8	172583.2
Merton	523950.4	172583.1
Merton	523952.1	172583.1
Merton	523956.7	172582.9
Merton	523961.3	172582.5
Merton	523965.9	172582.1
Merton	523970.5	172581.5
Merton	523975.1	172580.7
Merton	523979.6	172579.9
Merton	523984.1	172578.9
Merton	523988.6	172577.9
Merton	523993.1	172576.7
Merton	523997.5	172575.4
Merton	524001.9	172573.9
Merton	524015.7	172570.9
Merton	524033.2	172563.5
Merton	524058.2	172547.2
Merton	524079.1	172526.7
Merton	524083.5	172522.4
Merton	524084	172521.9
Merton	524087.3	172518.3
Merton	524090.6	172514.7
Merton	524093.7	172511
Merton	524096.8	172507.2
Merton	524099.7	172503.3
Merton	524101.8	172500.3
Merton	524115.2	172481.9
Merton	524117.1	172482.3
Merton	524127.9	172484.5
Merton	524158.6	172488.5
Merton	524218.2	172493.8
Merton	524250.7	172496.8
Merton	524287.9	172497.3
Merton	524294.5	172495.5
Merton	524307.2	172495.5
Merton	524320.4	172496.1
Merton	524336.6	172496.8
Merton	524358.5	172500.8
Merton	524366.1	172502.8
Merton	524396.2	172510.9
Merton	524443.6	172525.8
Merton	524485.7	172536.3
Merton	524516.8	172543.3
Merton	524572.8	172555.2
Merton	524603.5	172560.9
Merton	524629	172565.5
Merton	524648	172569.1
Merton	524659.5	172571.2
Merton	524687.2	172576.7
Merton	524700.1	172581.4
Merton	524741.9	172597
Merton	524796.8	172606.4
Merton	524827.9	172615.6
Merton	524888.7	172636
Merton	524907.5	172642.1
Merton	524909.7	172636.4
Merton	524949.3	172649.3
Merton	524996.3	172664.9
Merton	525014.7	172670.3
Merton	525092.5	172696.3
Merton	525305.6	172764.7
Merton	525398.5	172795.4
Merton	525430.6	172804.9
Merton	525447.9	172815.9
Merton	525574.9	172861.5
Merton	525579.5	172850.8
Merton	525585.7	172852.7
Merton	525657.6	172875.9
Merton	525695.7	172887.1
Merton	525719.3	172893.9
Merton	525866.4	172931.5
Merton	525887.2	172939
Merton	525888.1	172939.4
Merton	525890.8	172940.3
Merton	525891.9	172934.4
Merton	525891.9	172922.3
Merton	525891.8	172908.5
Merton	525890.5	172886.3
Merton	525890.5	172864.9
Merton	525900.2	172823.8
Merton	525914.2	172783
Merton	525911.2	172782.1
Merton	525905.4	172780.3
Merton	525902.2	172756.6
Merton	525900.9	172746.6
Merton	525884.5	172714.9
Merton	525879.2	172699.7
Merton	525877.8	172695.8
Merton	525870.3	172698.8
Merton	525867.4	172699.9
Merton	525867.2	172698.4
Merton	525863.2	172676.8
Merton	525855.6	172658.5
Merton	525854.2	172655.1
Merton	525863.4	172654.7
Merton	525881.9	172648.8
Merton	525905.5	172640.1
Merton	525920.3	172623
Merton	525933	172616.8
Merton	525956.1	172616.2
Merton	525953.7	172568.3
Merton	525949.3	172513.8
Merton	525943.7	172481.4
Merton	525931.8	172396.2
Merton	525924.8	172351.3
Merton	525917	172310
Merton	525905.8	172251.2
Merton	525898.5	172221
Merton	525893.4	172198.2
Merton	525886.5	172175.1
Merton	525869.4	172118
Merton	525860.2	172096.7
Merton	525860.1	172096.5
Merton	525854.3	172089.6
Merton	525848.6	172082.6
Merton	525843.1	172075.5
Merton	525842.2	172074.3
Merton	525841.3	172073
Merton	525840.3	172071.9
Merton	525838.3	172069.5
Merton	525837.3	172068.3
Merton	525836.4	172067.1
Merton	525835.5	172065.9
Merton	525833.2	172052.4
Merton	525833.2	172047.3
Merton	525833.9	172042.4
Merton	525834.6	172036.6
Merton	525835.4	172030.3
Merton	525836.6	172025.4
Merton	525842.9	172000.9
Merton	525858.7	171973
Merton	525871.6	171948.9
Merton	525880.8	171929.2
Merton	525886.1	171910.5
Merton	525888.1	171897.1
Merton	525891.2	171884.8
Merton	525896.1	171873.6
Merton	525904.6	171861.9
Merton	525923.8	171835.2
Merton	525935.5	171815
Merton	525981.9	171843.4
Merton	525984	171844.7
Merton	525972.6	171867.9
Merton	525971.9	171869.2
Merton	526033.4	171901.8
Merton	526035.3	171897.4
Merton	526041.4	171901.5
Merton	526096.3	171902
Merton	526098.7	171902
Merton	526104.7	171992.2
Merton	526105.3	172001.1
Merton	526155.1	171999.9
Merton	526165.5	171999.2
Merton	526211	172023.5
Merton	526235.3	171971.5
Merton	526245.7	171951.3
Merton	526272.5	171924.4
Merton	526285.1	171909.5
Merton	526296.5	171888.9
Merton	526308.2	171867.5
Merton	526311.3	171853.9
Merton	526310.8	171836.4
Merton	526310.1	171826.2
Merton	526315	171821.8
Merton	526320.8	171816.2
Merton	526321.4	171815.7
Merton	526328.1	171809.9
Merton	526325.9	171775.7
Merton	526320.2	171730
Merton	526307.2	171615.4
Merton	526307	171576.6
Merton	526306.8	171516.8
Merton	526310.3	171409.4
Merton	526326.4	171335.7
Merton	526345.7	171271.9
Merton	526356.4	171252.6
Merton	526407.8	171181
Merton	526499.9	171092.8
Merton	526578	171073.7
Merton	526700.2	171055.6
Merton	526719.4	171052.8
Merton	526775.2	171042.6
Merton	526812.3	171032.4
Merton	526879.3	171011.5
Merton	526927.5	170994.3
Merton	526944.5	170987.3
Merton	526975.7	170972.8
Merton	526998.2	170962
Merton	527007.4	170957.5
Merton	527013.5	170954.9
Merton	527011.9	170951.5
Merton	527072.5	170918.6
Merton	527075.9	170916.7
Merton	527084.2	170934.5
Merton	527101.9	170922.5
Merton	527137.8	170897.5
Merton	527167.8	170877
Merton	527180.9	170869.3
Merton	527190.1	170862.8
Merton	527226.8	170830.8
Merton	527241.8	170816.1
Merton	527263.5	170797.8
Merton	527267.2	170793.3
Merton	527294.3	170776.4
Merton	527365	170739.9
Merton	527396.1	170723.4
Merton	527448.3	170698.8
Merton	527450.1	170690.9
Merton	527508.2	170671.8
Merton	527510.6	170669.1
Merton	527540.4	170658.8
Merton	527547.7	170661.5
Merton	527568.4	170656.7
Merton	527582.9	170654.2
Merton	527607.2	170651.5
Merton	527684.6	170639.5
Merton	527701.4	170633.7
Merton	527698.6	170614.3
Merton	527686.6	170615.9
Merton	527684	170605.7
Merton	527721.8	170600.7
Merton	527750.6	170595.9
Merton	527792.2	170592
Merton	527849.6	170589.6
Merton	527922.6	170586.1
Merton	527927.6	170586.4
Merton	527930.4	170594.7
Merton	527954.5	170671.2
Merton	527966.6	170706.8
Merton	528008.2	170806.5
Merton	528007.9	170816.9
Merton	528027.5	170808.4
Merton	528034.9	170818.7
Merton	528035.4	170820.3
Merton	528030.3	170824.2
Merton	528038.3	170847.3
Merton	528029.2	170849.9
Merton	528030.7	170856.1
Merton	528030.4	170861.7
Merton	528037.7	170858.2
Merton	528039.2	170897.4
Merton	528052.1	170893
Merton	528052.4	170876.4
Merton	528054	170874.5
Merton	528059.6	170890.4
Merton	528081	170877.3
Merton	528116.2	170855.6
Merton	528158.8	170830.1
Merton	528204.2	170803.3
Merton	528253.8	170777.8
Merton	528301	170757
Merton	528329.8	170749.3
Merton	528357.6	170735.3
Merton	528503.3	170667
Merton	528600.8	170622.8
Merton	528641.8	170603
Merton	528653.3	170604.1
Merton	528664.4	170608.1
Merton	528680	170616.7
Merton	528695.5	170625.6
Merton	528703.7	170629.6
Merton	528713.7	170630.3
Merton	528724.1	170627.8
Merton	528739	170622.1
Merton	528748.1	170619.4
Merton	528765.3	170613.7
Merton	528779.9	170606.9
Merton	528787.9	170602.5
Merton	528828.4	170576.8
Merton	528861.5	170551.1
Merton	528882.4	170528.9
Merton	528898.5	170514.9
Merton	528903.5	170512.1
Merton	528914.5	170512.5
Merton	528942.4	170512.2
Merton	528950.9	170510.9
Merton	528958.3	170506.2
Merton	528982.4	170485.3
Merton	528996.9	170469.7
Merton	529012.6	170450.6
Merton	529016.7	170446.1
Merton	529024.8	170438.1
Merton	529027	170436.3
Merton	529032.2	170431.9
Merton	529044.9	170424
Merton	529066.4	170411.6
Merton	529067	170411.2
Merton	529086.9	170395.8
Merton	529108.6	170387.6
Merton	529122	170382.2
Merton	529123.8	170381.5
Merton	529156.7	170393.6
Merton	529174.3	170402
Merton	529190.4	170409.3
Merton	529218	170422.3
Merton	529239.9	170435
Merton	529248.6	170440.1
Merton	529292.5	170467.3
Merton	529306.3	170477.2
Merton	529323.1	170488.2
